,TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemIncomeGroup,DemMedHomeValue,DemPctVeterans
187,0,00002952,,6,34,2,6,10.0,12.0,8.94,12.0,11,81,46,65,117,7,16,26,S,1,31,79.0,F,U,,79200,27
188,0,00002964,,7,24,2,7,10.0,10.43,8.54,10.5,4,69,36,56,103,11,21,27,A,1,43,,M,H,2.0,29200,35
189,0,00002989,,2,4,1,1,20.0,22.5,23.75,25.0,16,28,20,32,34,3,9,10,A,0,04,17.0,M,H,5.0,85100,27
190,0,00002996,,6,8,3,3,10.0,16.67,14.38,15.67,16,41,23,42,44,4,14,13,A,0,23,48.0,F,U,,123200,0
191,0,00003008,,4,17,2,7,10.0,11.25,8.71,10.0,13,124,34,56,99,7,18,35,A,1,08,72.0,M,U,1.0,96500,33
192,1,00003009,20.0,4,16,2,8,15.0,11.5,9.88,10.5,16,77,27,48,74,6,16,25,A,1,08,49.0,F,H,5.0,118400,43
193,0,00003011,,4,28,1,15,10.0,9.25,6.71,10.0,7,126,31,52,102,8,18,37,S,1,18,57.0,F,H,5.0,59600,37
194,1,00003018,25.0,2,6,1,2,19.0,15.0,12.0,20.0,5,64,27,40,56,7,12,17,A,0,00,,F,U,,142900,0
195,0,00003063,,3,13,2,4,10.0,12.33,9.46,12.0,5,92,32,50,62,7,17,22,A,1,18,80.0,M,H,5.0,452600,42
196,1,00003109,25.0,1,37,0,11,25.0,25.0,21.27,,4,129,39,56,110,9,9,35,A,1,22,63.0,M,H,5.0,100200,23
197,1,00003118,10.0,1,3,1,1,15.0,20.0,13.67,20.0,16,21,24,31,31,4,7,8,N,0,12,35.0,F,H,6.0,87100,26
198,0,00003155,,5,17,1,8,7.0,6.2,5.89,7.0,13,126,29,47,86,6,13,32,S,1,13,77.0,F,H,4.0,121700,45
199,0,00003214,,3,13,1,5,25.0,16.67,16.38,25.0,4,81,30,52,82,7,18,28,A,1,12,7.0,M,H,7.0,0,41
200,0,00003242,,10,26,6,11,11.0,11.2,9.81,11.17,16,64,29,48,70,6,17,24,S,1,00,66.0,F,U,4.0,62900,0
201,1,00003252,20.0,1,10,1,5,10.0,16.0,10.8,16.0,10,79,27,47,69,6,15,23,A,1,18,82.0,F,H,5.0,87800,41
202,1,00003312,15.0,6,9,2,2,15.0,10.67,11.44,10.5,6,29,32,48,46,9,17,15,A,1,34,47.0,M,H,6.0,93000,36
203,0,00003412,,6,8,5,5,10.0,9.67,9.25,9.6,15,33,27,44,45,7,16,14,S,1,27,58.0,F,H,2.0,152800,26
204,0,00003424,,1,2,1,1,50.0,20.0,35.0,20.0,15,16,27,32,29,6,8,7,F,0,35,73.0,M,H,6.0,85000,26
205,1,00003496,10.0,2,5,2,4,15.0,12.5,12.0,12.5,15,57,26,41,56,6,13,17,A,0,24,30.0,M,U,6.0,68800,27
206,1,00003504,17.0,8,9,3,3,18.0,15.88,15.78,14.33,15,33,29,48,48,7,16,14,S,1,18,78.0,F,U,1.0,70000,36
207,1,00003550,10.0,1,6,0,1,10.0,15.0,11.5,,15,90,25,39,65,5,5,18,A,1,43,86.0,M,U,2.0,34200,33
208,1,00003553,20.0,6,14,5,7,25.0,21.17,16.29,21.6,4,65,28,46,68,7,17,20,S,1,18,81.0,M,H,4.0,73200,40
209,1,00003579,18.0,2,3,1,1,10.0,18.0,15.33,18.0,15,24,28,39,37,7,12,10,N,0,34,37.0,M,H,6.0,393700,48
210,1,00003608,27.0,3,24,2,9,30.0,28.0,19.88,28.5,6,126,30,51,96,8,19,34,A,1,04,,M,U,2.0,69400,10
211,0,00003612,,3,10,3,5,25.0,11.67,10.8,11.67,15,81,28,45,71,7,15,23,A,0,23,17.0,F,H,5.0,134500,32
212,1,00003631,13.0,5,9,3,3,10.0,13.2,13.11,13.67,5,24,34,44,43,9,14,12,N,1,16,,M,U,,64200,38
213,1,00003638,15.0,3,5,3,3,14.0,13.0,12.2,13.0,15,28,26,40,40,7,14,12,A,0,00,,F,U,,95100,0
214,1,00003651,25.0,2,6,2,2,50.0,17.5,25.83,17.5,6,29,29,43,42,9,16,14,A,0,00,67.0,F,H,7.0,66800,0
215,1,00003685,15.0,2,19,1,9,15.0,11.0,10.16,12.0,5,113,29,49,86,8,17,31,S,1,21,55.0,F,H,4.0,82700,20
216,1,00003691,20.0,1,2,0,0,20.0,20.0,20.0,,14,15,27,32,29,5,5,6,F,0,10,64.0,F,U,1.0,60500,23
217,0,00003718,,3,18,1,10,25.0,31.67,43.06,50.0,15,120,19,41,92,7,18,35,S,1,24,,M,U,,80100,25
218,1,00003746,10.0,4,32,2,13,10.0,8.75,9.69,10.0,19,129,22,43,102,6,16,33,S,1,24,58.0,M,H,5.0,155500,33
219,1,00003763,36.0,8,17,4,7,25.0,26.5,48.53,28.5,4,69,45,67,109,13,24,29,A,1,46,75.0,M,U,,69400,38
220,1,00003825,15.0,2,25,0,7,15.0,13.5,11.56,,8,105,38,59,122,7,7,31,S,1,18,73.0,M,H,2.0,94300,32
221,0,00003868,,4,8,1,4,10.0,7.5,7.75,8.0,18,81,13,32,63,6,14,22,A,0,45,,F,U,6.0,54300,23
222,0,00003873,,4,26,4,13,35.0,33.75,21.35,33.75,22,111,16,37,89,6,17,34,S,1,25,74.0,F,H,2.0,58100,31
223,0,00003875,,1,19,1,9,33.0,33.0,20.32,33.0,25,112,19,40,89,8,18,36,A,1,36,83.0,F,H,4.0,56600,37
224,1,00003891,25.0,3,18,2,9,25.0,25.67,19.17,27.5,16,127,32,49,124,6,15,33,A,1,39,82.0,F,H,2.0,28300,18
225,1,00003918,21.0,3,26,3,14,16.0,15.67,12.81,15.67,16,123,40,58,129,6,15,32,S,1,13,68.0,F,H,7.0,593100,31
226,1,00003931,10.0,1,2,1,1,15.0,15.0,17.5,15.0,21,50,10,18,32,3,7,6,F,0,27,,F,U,3.0,52900,27
227,1,00003933,20.0,1,16,1,9,11.0,11.0,8.56,11.0,21,139,18,36,72,6,14,27,A,1,05,31.0,M,U,,91200,23
228,1,00003953,20.0,1,4,0,1,20.0,20.0,16.25,,26,56,11,30,58,5,5,18,A,0,16,,M,H,4.0,225400,45
229,0,00003964,,4,33,1,8,50.0,50.0,47.0,50.0,15,80,35,57,120,7,18,27,S,1,00,,M,U,2.0,93800,0
230,0,00003965,,2,13,0,5,50.0,50.0,32.15,,17,126,24,46,100,8,8,38,A,0,13,,M,H,7.0,450000,27
231,0,00003976,,6,28,4,14,9.0,7.75,7.41,7.63,15,122,29,49,123,6,15,31,S,1,36,70.0,F,U,2.0,51000,29
232,1,00003985,12.0,2,26,1,7,11.0,11.5,10.23,10.0,7,93,42,64,110,11,22,33,A,1,52,70.0,F,H,5.0,34800,17
233,0,00003995,,5,12,2,6,10.0,10.4,8.83,11.0,15,102,15,36,80,6,16,27,A,1,36,77.0,M,U,2.0,47600,36
234,1,00004017,15.0,1,13,0,5,15.0,15.0,9.92,,18,85,13,30,64,4,4,23,A,1,13,65.0,F,H,6.0,572500,31
235,1,00004026,2.0,13,63,9,29,2.0,3.54,3.22,3.67,15,129,12,29,87,5,16,35,S,1,24,68.0,F,H,6.0,74800,37
236,1,00004048,17.0,1,16,0,9,17.0,17.0,11.19,,18,103,14,31,77,6,6,29,A,1,07,63.0,F,U,2.0,101400,11
237,1,00004055,10.0,5,13,3,5,10.0,10.4,10.15,10.0,15,29,25,32,44,3,6,7,E,1,24,46.0,M,U,5.0,124700,41
238,0,00004094,,3,9,2,5,1.0,6.33,5.78,8.5,20,79,13,21,49,2,6,13,E,0,35,75.0,F,H,6.0,231500,60
239,0,00004119,,2,9,2,5,35.0,30.0,56.67,30.0,24,66,13,33,85,4,13,20,A,0,29,,F,U,,70800,50
240,0,00004127,,3,13,3,8,15.0,15.0,12.62,15.0,18,119,17,38,82,6,16,26,A,0,05,75.0,F,H,5.0,87500,34
241,0,00004132,,4,21,2,9,10.0,14.75,10.95,17.5,19,111,30,51,103,6,17,29,A,1,50,71.0,F,U,4.0,89400,24
242,1,00004150,14.0,3,16,0,8,12.0,16.33,10.75,,17,126,20,41,97,6,6,32,A,1,27,52.0,F,H,3.0,58000,29
243,1,00004187,25.0,1,34,1,14,25.0,28.0,15.85,28.0,14,122,33,50,126,7,17,33,A,1,20,83.0,F,U,,95100,43
244,0,00004194,,2,9,1,7,150.0,150.0,111.11,150.0,18,130,20,42,93,7,18,37,A,0,40,73.0,F,H,2.0,56900,31
245,0,00004200,,0,24,0,9,50.0,0.0,62.71,,16,66,19,19,95,6,6,22,A,1,00,53.0,M,H,6.0,92300,0
246,0,00004208,,1,6,0,2,32.0,32.0,56.17,,18,77,18,36,77,6,6,22,A,0,10,,U,U,,0,15
247,1,00004211,25.0,5,13,3,9,25.0,25.2,17.92,28.67,18,81,18,40,79,6,17,26,S,1,24,57.0,F,U,5.0,91900,36
248,1,00004225,10.0,1,26,0,10,11.0,11.0,7.04,,18,128,14,32,98,5,5,28,A,1,00,7.0,M,U,1.0,100300,0
249,0,00004240,,2,10,1,4,15.0,13.0,7.4,11.0,18,76,10,21,48,4,9,17,A,1,12,,F,U,,97100,22
250,1,00004243,20.0,2,10,0,2,15.0,12.5,9.7,,19,109,15,35,72,6,6,31,A,0,07,51.0,F,H,6.0,86700,24
251,1,00004254,20.0,2,20,0,8,20.0,17.5,17.1,,6,109,32,50,118,7,7,30,S,1,25,49.0,M,U,2.0,173800,21
252,0,00004284,,2,9,0,3,25.0,25.0,23.56,,15,102,29,49,100,7,7,28,L,0,00,68.0,M,H,7.0,61000,0
253,0,00004288,,6,24,4,12,4.0,5.5,6.08,6.0,19,125,26,44,103,6,15,30,S,1,34,84.0,M,H,3.0,73300,27
254,0,00004300,,5,61,3,17,15.0,15.4,10.64,16.0,15,123,38,56,122,6,14,26,A,1,00,68.0,M,U,4.0,71200,0
255,1,00004314,6.0,5,29,3,18,5.0,6.0,5.45,5.0,17,130,15,35,99,6,16,34,S,1,07,75.0,F,H,2.0,67800,32
256,0,00004315,,2,21,1,9,9.0,13.0,8.43,12.0,7,126,32,52,111,5,14,33,A,1,36,35.0,M,H,3.0,58400,42
257,1,00004320,15.0,4,6,3,4,16.0,12.75,11.0,11.67,15,45,14,34,55,6,15,14,A,1,40,17.0,F,U,1.0,73800,35
258,0,00004321,,5,80,3,25,10.0,9.8,4.88,8.67,8,130,30,50,128,5,15,33,A,1,40,,F,H,3.0,76900,27
259,0,00004340,,1,22,0,4,25.0,25.0,18.09,,18,122,22,44,103,8,8,38,A,0,41,85.0,M,U,,56800,20
260,1,00004390,10.0,4,28,3,13,14.0,12.25,8.79,12.0,20,125,10,26,93,4,12,26,S,1,21,87.0,F,U,,72700,39
261,1,00004393,10.0,3,31,1,11,10.0,10.0,9.52,10.0,4,105,26,41,106,6,13,24,A,1,26,87.0,M,U,2.0,104700,38
262,0,00004417,,8,31,6,12,6.0,8.25,7.53,8.67,16,76,34,53,102,6,17,25,S,1,00,74.0,M,H,3.0,77800,0
263,0,00004432,,3,11,3,7,16.0,14.67,17.64,14.67,21,67,13,32,73,6,16,25,A,1,14,56.0,F,H,7.0,217200,25
264,1,00004513,20.0,2,8,1,6,20.0,19.0,13.0,18.0,26,104,14,32,65,5,13,26,A,1,27,69.0,M,H,3.0,63000,35
265,1,00004522,20.0,3,11,2,4,10.0,23.33,16.09,25.0,5,78,15,30,70,4,12,17,A,0,13,83.0,M,U,,235600,27
266,1,00004544,20.0,4,38,1,9,20.0,21.25,19.74,20.0,9,122,59,78,174,10,19,37,A,1,03,,M,U,,513200,35
267,1,00004588,15.0,3,32,2,11,25.0,12.33,12.44,12.5,5,123,39,60,129,8,18,34,A,1,44,81.0,M,U,1.0,56100,38
268,0,00004589,,6,15,2,4,5.0,5.67,6.33,5.5,18,50,22,44,65,5,16,18,A,1,21,56.0,M,H,5.0,93800,27
269,0,00004590,,4,21,4,12,19.0,15.25,13.57,15.25,19,128,33,53,118,6,17,33,A,1,30,84.0,F,H,5.0,53500,31
270,0,00004605,,2,9,0,2,50.0,50.0,39.44,,17,138,17,39,74,7,7,28,A,0,01,83.0,M,H,4.0,206300,51
271,1,00004606,25.0,2,12,0,2,25.0,25.0,24.75,,15,103,22,42,92,7,7,28,A,0,08,72.0,U,U,,104500,18
272,1,00004629,15.0,5,34,4,18,12.0,11.4,7.1,9.25,16,130,17,39,90,6,17,36,S,1,24,74.0,M,H,6.0,146000,50
273,0,00004632,,3,31,3,19,12.0,8.0,15.81,8.0,5,130,33,52,123,12,21,41,A,1,27,50.0,M,H,5.0,70000,32
274,1,00004638,25.0,3,32,2,10,25.0,25.33,25.84,25.0,10,104,30,52,122,6,17,30,A,1,13,73.0,F,H,3.0,247300,32
275,0,00004644,,4,13,3,5,6.0,12.0,10.08,11.67,15,63,35,54,87,5,15,21,A,0,11,74.0,M,H,5.0,107200,28
276,1,00004693,18.0,9,41,4,18,18.0,17.44,12.15,18.25,5,126,31,53,127,9,20,36,S,1,24,57.0,F,H,7.0,242100,28
277,0,00004726,,4,32,2,16,10.0,10.0,10.75,10.0,19,126,26,46,130,9,18,41,A,1,42,17.0,M,U,1.0,92100,36
278,0,00004732,,3,19,2,9,6.0,7.0,5.21,5.5,19,85,24,44,95,4,13,25,A,1,36,84.0,M,H,2.0,47000,29
279,0,00004739,,5,30,4,18,15.0,14.2,10.47,14.0,17,122,15,36,84,6,17,33,S,1,35,83.0,F,H,7.0,352000,39
280,0,00004746,,4,24,1,8,26.0,23.75,24.71,25.0,4,111,32,52,122,7,17,32,S,1,01,61.0,M,H,4.0,122200,33
281,0,00004748,,3,22,1,10,14.0,13.33,8.55,14.0,18,128,23,42,110,6,15,31,S,1,52,76.0,M,H,3.0,156300,22
282,0,00004767,,2,34,2,13,100.0,10.0,19.0,10.0,5,126,27,44,106,4,14,31,S,1,25,,F,U,1.0,67500,20
283,0,00004786,,1,2,1,2,100.0,100.0,100.0,100.0,21,45,30,48,79,5,14,14,A,0,24,55.0,M,H,5.0,365600,35
284,0,00004804,,3,6,3,4,20.0,12.33,13.67,12.33,16,45,26,41,63,5,12,14,A,1,35,54.0,M,H,7.0,257400,22
285,1,00004847,10.0,1,15,1,8,20.0,20.0,6.27,20.0,21,131,14,30,83,6,13,30,A,1,48,,F,U,2.0,70700,53
286,0,00004869,,4,10,4,4,10.0,12.0,13.3,12.0,9,114,28,47,64,8,17,18,A,1,23,77.0,F,U,,385400,63
287,1,00004881,10.0,7,13,6,8,9.0,10.0,9.23,9.83,16,45,19,37,57,6,17,17,S,1,22,23.0,M,U,1.0,59900,20
288,1,00004891,20.0,3,12,1,4,10.0,10.0,11.0,10.0,18,85,14,33,78,6,15,23,A,0,12,,F,H,5.0,149000,23
289,1,00004907,22.0,7,44,5,22,16.0,16.86,13.66,16.8,23,130,14,35,109,5,16,33,S,1,27,,F,U,,55300,25
290,1,00004917,15.0,3,19,1,8,15.0,13.67,9.79,14.0,18,112,7,21,57,4,11,20,S,1,12,58.0,F,U,,80100,28
291,0,00004956,,4,32,4,20,25.0,14.5,8.34,14.5,17,130,13,32,101,6,16,32,S,1,00,87.0,M,H,2.0,87300,0
292,1,00004991,23.0,1,14,1,6,23.0,23.0,16.79,23.0,15,64,15,33,77,5,13,21,L,1,39,77.0,F,H,6.0,43600,27
293,0,00005003,,2,5,1,1,20.0,20.0,17.2,20.0,16,113,17,35,46,6,14,14,A,0,06,65.0,M,H,4.0,180000,24
294,0,00005023,,4,23,2,14,25.0,10.75,6.3,7.5,17,115,14,35,81,6,17,33,A,1,45,,F,U,1.0,48100,37
295,1,00005070,10.0,4,20,3,13,10.0,12.5,7.85,10.0,17,130,25,46,115,5,15,33,A,1,30,74.0,F,H,2.0,65700,32
296,1,00005074,31.0,1,17,1,8,26.0,26.0,22.88,26.0,24,115,25,45,120,6,15,31,A,1,16,80.0,M,H,2.0,108900,40
297,1,00005123,6.0,4,25,4,16,5.0,7.0,5.3,7.0,18,130,11,25,74,5,13,32,S,1,40,,F,H,4.0,187800,25
298,1,00005140,7.0,4,34,1,12,9.0,8.0,6.15,9.0,17,124,22,38,108,5,12,29,S,1,14,75.0,M,H,3.0,324700,39
299,1,00005144,15.0,3,33,2,9,10.0,12.67,10.06,12.5,5,105,46,61,123,11,18,29,S,1,25,,M,H,1.0,193800,13
300,1,00005172,10.0,2,18,1,11,10.0,16.0,10.61,17.0,5,130,23,41,99,6,14,31,S,1,53,36.0,M,H,4.0,29100,42
301,1,00005180,13.0,2,33,2,11,10.0,15.0,9.39,15.0,5,110,22,42,108,9,19,30,S,1,16,78.0,F,H,2.0,46900,30
302,0,00005261,,10,25,8,13,10.0,11.1,9.48,11.38,20,53,19,37,65,6,17,20,S,1,50,32.0,M,H,2.0,36400,26
303,1,00005272,20.0,1,7,0,3,16.0,16.0,12.0,,26,109,12,30,62,4,4,26,A,0,24,72.0,M,U,4.0,89500,44
304,1,00005321,25.0,4,9,2,3,25.0,25.0,25.0,25.0,8,44,31,44,69,8,15,14,A,1,12,43.0,U,H,6.0,222000,29
305,1,00005331,14.0,9,22,7,11,15.0,13.33,11.55,13.0,4,112,30,50,102,11,22,41,S,1,24,,U,U,7.0,161800,30
306,1,00005335,10.0,3,16,3,10,10.0,11.0,10.69,11.0,17,76,14,34,76,6,17,24,S,1,46,75.0,F,H,3.0,51500,31
307,0,00005354,,1,21,0,9,15.0,20.0,10.67,,10,121,33,51,117,7,7,32,A,1,02,63.0,F,H,7.0,92400,24
308,0,00005365,,4,23,0,7,9.0,10.0,6.35,,13,97,35,56,113,7,7,27,A,1,01,77.0,F,U,5.0,42500,22
309,1,00005366,20.0,5,8,3,4,20.0,8.2,13.88,5.33,18,108,13,28,40,4,12,11,A,1,27,48.0,F,H,5.0,152200,48
310,1,00005404,10.0,1,13,0,11,20.0,20.0,17.54,,18,122,12,30,76,6,6,32,A,1,39,61.0,U,U,5.0,58700,30
311,0,00005405,,4,13,4,8,10.0,7.5,8.0,7.5,18,113,13,31,82,6,15,29,S,1,11,7.0,M,H,2.0,361700,13
312,0,00005407,,2,35,0,15,25.0,37.5,26.31,,26,128,31,53,131,5,5,34,A,1,00,72.0,F,U,1.0,41000,0
313,0,00005424,,1,27,0,8,25.0,25.0,46.07,,5,119,27,48,118,6,6,32,A,1,14,49.0,M,H,7.0,225200,17
314,0,00005477,,2,29,2,14,8.0,9.5,6.52,9.5,18,124,22,37,103,3,9,25,A,1,18,,F,U,,74600,27
315,1,00005496,5.0,1,18,0,7,10.0,10.0,11.5,,18,126,13,26,85,5,5,27,A,1,53,84.0,M,H,2.0,32300,35
316,0,00005497,,6,47,5,19,5.0,5.0,5.21,5.0,4,127,40,59,142,8,18,35,S,1,08,74.0,F,H,3.0,54300,30
317,1,00005510,20.0,8,37,5,14,15.0,11.13,10.54,10.6,11,128,29,49,125,10,19,45,A,1,00,85.0,F,U,,70500,0
318,1,00005511,21.0,1,22,0,7,20.0,15.0,22.18,,17,126,33,44,102,3,3,18,A,1,13,79.0,M,H,4.0,149300,34
319,1,00005524,15.0,3,9,2,2,15.0,11.33,13.89,11.5,6,29,37,51,63,7,14,13,A,1,34,74.0,F,H,3.0,108400,37
320,1,00005532,15.0,2,14,2,6,14.0,10.0,9.93,10.0,4,64,30,50,103,6,16,24,S,1,37,76.0,M,H,2.0,169000,50
321,1,00005546,10.0,3,18,1,9,10.0,11.67,9.44,10.0,18,111,13,34,77,7,17,33,A,1,28,78.0,F,U,,71700,51
322,0,00005556,,2,27,2,14,14.0,13.0,5.85,13.0,21,130,13,29,80,4,12,30,A,1,27,78.0,F,U,1.0,55200,29
323,1,00005610,10.0,2,60,2,14,10.0,10.0,7.52,10.0,4,121,36,56,131,8,17,33,A,1,28,86.0,M,H,2.0,66600,34
324,1,00005613,12.0,3,19,2,7,15.0,10.33,8.32,9.5,13,124,32,51,113,6,16,30,A,1,00,62.0,F,U,,288000,0
325,1,00005614,19.0,6,21,5,13,15.0,18.5,13.71,18.2,4,129,37,52,99,8,18,35,A,1,29,78.0,M,H,4.0,180300,67
326,1,00005642,48.0,6,69,2,14,25.0,21.33,17.33,19.0,10,111,29,51,124,5,16,30,S,1,07,,F,H,5.0,100000,30
327,0,00005681,,1,24,0,10,20.0,20.0,18.71,,26,131,12,33,87,6,6,34,A,1,48,83.0,F,H,1.0,24200,19
328,0,00005699,,9,42,5,19,5.0,5.0,4.0,5.0,5,120,24,44,103,6,16,31,S,1,40,78.0,F,H,4.0,64800,27
329,1,00005733,10.0,5,30,1,8,7.0,6.8,8.57,10.0,16,104,18,36,75,8,16,27,S,1,48,,M,U,1.0,56900,45
330,1,00005742,75.0,3,7,1,2,100.0,116.67,103.57,200.0,4,45,16,38,68,6,17,18,A,1,00,67.0,F,H,6.0,291000,0
331,0,00005770,,1,11,0,6,17.0,17.0,12.64,,20,124,16,36,81,6,6,35,A,0,40,67.0,F,H,1.0,50200,40
332,1,00005798,50.0,2,6,0,1,100.0,100.0,79.17,,6,67,25,47,95,6,6,22,A,0,12,32.0,U,U,5.0,87200,40
333,1,00005822,11.0,3,40,1,12,5.0,9.67,6.08,10.0,20,125,19,39,111,5,14,31,A,1,18,68.0,F,H,4.0,51300,47
334,1,00005835,30.0,6,42,3,16,15.0,17.83,10.55,20.67,4,111,32,53,136,17,27,51,A,1,49,,F,U,2.0,40400,28
335,1,00005852,10.0,4,20,3,9,10.0,10.0,9.6,10.0,10,102,37,56,109,6,16,30,A,1,50,80.0,M,U,6.0,40400,34
336,0,00005854,,12,22,7,11,10.0,7.08,6.27,6.71,15,105,31,52,86,6,17,26,S,1,37,80.0,F,U,,60400,35
337,1,00005881,12.0,3,12,2,5,13.0,22.33,13.25,26.0,14,52,27,48,69,6,17,18,S,1,03,80.0,M,U,2.0,246900,11
338,0,00005906,,3,8,2,5,15.0,12.33,9.0,11.0,18,88,16,31,57,5,12,21,A,0,09,75.0,M,H,2.0,58400,16
339,0,00005949,,2,8,2,7,16.0,15.0,12.63,15.0,18,101,14,30,75,4,10,22,A,1,39,71.0,F,U,1.0,50700,42
340,0,00005960,,2,12,2,7,20.0,18.0,12.83,18.0,17,101,20,39,90,6,16,25,A,1,23,46.0,M,H,5.0,150400,57
341,1,00005967,10.0,3,26,1,9,8.0,10.0,8.08,10.0,6,123,32,49,105,5,12,28,A,1,53,46.0,M,U,,41000,57
342,1,00005968,12.0,12,56,9,26,8.0,5.17,3.59,4.89,4,130,49,71,141,17,28,46,S,1,03,,F,U,,68500,13
343,1,00006006,100.0,2,14,1,7,100.0,100.0,85.0,100.0,17,113,29,50,111,6,17,30,A,1,23,81.0,F,U,2.0,94700,45
344,0,00006026,,6,23,3,11,20.0,18.33,14.0,18.67,14,91,28,50,102,10,21,32,F,1,14,74.0,M,U,,374000,26
345,1,00006028,15.0,4,43,2,13,20.0,16.5,13.58,13.0,27,125,14,36,100,5,16,31,A,1,13,47.0,M,H,7.0,245800,46
346,0,00006034,,2,8,2,6,20.0,16.0,10.38,16.0,20,77,14,33,74,6,14,19,A,1,00,,F,U,3.0,100700,0
347,0,00006046,,3,7,3,4,25.0,25.0,25.0,25.0,16,65,34,54,91,6,16,22,A,0,23,77.0,M,H,5.0,199400,34
348,0,00006047,,7,37,2,15,10.0,10.57,10.0,11.0,19,124,27,48,125,6,17,33,S,1,02,85.0,M,H,7.0,349000,39
349,1,00006050,32.0,13,89,9,41,19.0,13.38,10.63,13.22,4,125,47,67,157,11,22,43,S,1,00,,F,U,,69100,0
350,0,00006064,,2,13,1,4,20.0,15.0,12.31,20.0,4,119,26,39,74,4,9,13,A,1,30,,M,H,4.0,72600,47
351,1,00006076,10.0,2,23,0,10,8.0,9.5,5.43,,25,121,22,40,100,4,4,27,A,1,31,78.0,F,H,1.0,32800,49
352,1,00006099,10.0,6,32,3,10,5.0,6.67,8.97,6.67,6,78,33,54,107,8,19,29,S,1,36,42.0,M,H,4.0,173300,31
353,1,00006147,24.0,3,22,2,7,18.0,20.0,13.91,21.0,18,130,34,54,116,6,17,33,A,0,36,76.0,M,U,1.0,39900,28
354,0,00006164,,6,24,5,10,10.0,11.17,9.71,11.0,18,88,25,43,96,6,17,27,S,1,12,85.0,M,H,5.0,64300,21
355,1,00006169,5.0,4,29,2,9,6.0,7.5,5.45,7.0,4,75,29,44,86,7,15,22,S,1,42,86.0,F,U,2.0,67900,28
356,1,00006183,100.0,1,15,1,7,100.0,50.0,25.8,50.0,16,129,24,46,103,6,17,34,A,1,00,73.0,M,H,4.0,159800,0
357,1,00006185,30.0,2,11,2,6,20.0,12.5,13.64,12.5,9,89,21,42,95,8,18,29,A,1,05,72.0,F,H,5.0,225800,28
358,1,00006198,20.0,4,23,4,17,20.0,20.0,13.65,20.0,4,105,32,52,107,6,16,29,S,1,11,86.0,F,U,,194100,17
359,0,00006232,,4,15,3,9,15.0,18.75,13.6,18.33,16,129,16,38,79,6,17,34,A,1,11,75.0,M,H,7.0,0,24
360,0,00006273,,4,40,3,16,11.0,10.75,9.6,11.0,21,130,17,36,104,7,18,36,S,1,17,80.0,F,H,2.0,78300,35
361,1,00006292,20.0,2,25,0,8,14.0,19.0,13.24,,5,126,32,51,114,8,8,33,A,1,13,81.0,F,H,4.0,107900,34
362,0,00006293,,1,22,1,11,17.0,17.0,14.0,17.0,21,130,21,36,104,4,10,28,A,1,11,75.0,M,H,6.0,173300,43
363,0,00006294,,1,8,0,3,20.0,20.0,15.88,,26,92,14,35,79,5,5,24,A,0,23,67.0,F,U,,186800,85
364,1,00006298,7.0,4,32,3,12,7.0,7.5,6.84,7.67,8,105,37,53,122,7,15,31,S,1,40,72.0,F,H,1.0,59800,20
365,1,00006304,20.0,5,18,3,8,20.0,18.0,12.06,16.67,18,79,23,43,78,6,16,24,A,1,46,85.0,M,H,5.0,50000,29
366,1,00006308,12.0,3,18,3,10,9.0,9.67,10.78,9.67,5,115,37,55,116,7,16,35,A,1,47,79.0,M,U,4.0,45400,29
367,1,00006325,15.0,2,8,2,5,12.0,11.0,14.0,11.0,17,81,25,45,84,5,14,21,A,1,27,67.0,F,H,5.0,33100,39
368,1,00006351,10.0,2,18,2,10,11.0,10.0,7.78,10.0,17,125,12,30,70,6,15,30,S,1,28,,M,H,5.0,55200,58
369,1,00006388,14.0,3,16,2,6,14.0,12.0,9.56,12.0,16,89,29,48,89,5,15,25,A,1,02,75.0,F,H,4.0,272300,17
370,1,00006403,10.0,3,26,3,10,10.0,10.0,10.12,10.0,4,118,37,57,126,6,15,30,A,1,27,70.0,M,H,4.0,67700,24
371,0,00006411,,2,11,2,7,25.0,25.0,18.82,25.0,23,93,26,45,96,6,16,28,A,1,14,69.0,U,U,,98800,15
372,1,00006443,20.0,1,13,1,3,25.0,25.0,14.69,25.0,21,93,24,43,85,6,15,18,A,0,37,72.0,M,H,4.0,59500,46
373,0,00006451,,6,16,4,10,12.5,9.75,9.16,9.5,20,75,20,42,82,6,17,24,A,1,00,55.0,M,H,5.0,418700,0
374,1,00006457,15.0,6,35,4,20,11.0,10.0,6.09,10.25,25,130,18,38,96,5,15,33,A,1,37,,F,U,,95600,49
375,1,00006490,25.0,2,6,0,0,24.0,25.0,22.0,,7,28,26,40,48,6,6,11,A,0,40,85.0,M,U,,111800,25
376,0,00006510,,1,17,0,7,17.0,17.0,10.29,,25,122,15,35,84,4,4,28,A,1,13,83.0,F,H,6.0,529700,30
377,0,00006511,,3,22,1,9,18.0,14.67,15.05,10.0,26,105,15,37,76,7,18,29,A,1,11,86.0,F,H,7.0,400000,32
